Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude,geometry,Location Returned,Location Returned Split,Postal Code
2020,28/11,28/11/2020,Kedah,KULIM,Kg. Padang Meha,"Kg. Padang Meha, KULIM, Kedah",1,5.5031139,100.5940129,POINT (100.59401290370954 5.5031139),"Yanfeng, 136, Taman Bunga Raya, Kampung Paya Union, Karangan, Kulim, Kedah, 09400, Malaysia","['Yanfeng', '136', 'Taman Bunga Raya', 'Kampung Paya Union', 'Karangan', 'Kulim', 'Kedah', '09400', 'Malaysia']",09400
2020,28/11,28/11/2020,Kedah,KULIM,Jalan Taman Serai Wangi,"Jalan Taman Serai Wangi, KULIM, Kedah",1,5.5220374,100.5344542,POINT (100.5344542 5.5220374),"Taman Serai Wangi, Padang Serai, Kulim, Kedah, 09400, Malaysia","['Taman Serai Wangi', 'Padang Serai', 'Kulim', 'Kedah', '09400', 'Malaysia']",09400
2020,28/11,28/11/2020,Kedah,KULIM,Kg Paya Serdang,"Kg Paya Serdang, KULIM, Kedah",1,5.4448723,100.5702442,POINT (100.5702442 5.4448723),"Jalan Paya Serdang, Kampung Paya Serdang, Kulim, Kedah, 09600, Malaysia","['Jalan Paya Serdang', 'Kampung Paya Serdang', 'Kulim', 'Kedah', '09600', 'Malaysia']",09600
2020,28/11,28/11/2020,Kedah,KULIM,Kg Siam,"Kg Siam, KULIM, Kedah",1,5.4322429,100.5532372,POINT (100.5532372 5.4322429),"Kampung Siam, Lunas, Kulim, Kedah, 09600, Malaysia","['Kampung Siam', 'Lunas', 'Kulim', 'Kedah', '09600', 'Malaysia']",09600
2020,28/11,28/11/2020,Kedah,KULIM,Kg Padang Cina,"Kg Padang Cina, KULIM, Kedah",1,5.4379879,100.5816592,POINT (100.5816592 5.4379879),"Kampung Padang Cina, Kulim, Kedah, 09090, Malaysia","['Kampung Padang Cina', 'Kulim', 'Kedah', '09090', 'Malaysia']",09090
2020,28/11,28/11/2020,Kedah,KULIM,Kg Bukit Sarang Ayam,"Kg Bukit Sarang Ayam, KULIM, Kedah",1,5.456389,100.5707418,POINT (100.5707418 5.456389),"Kampung Bukit Sarang Ayam, Kulim, Kedah, 09600, Malaysia","['Kampung Bukit Sarang Ayam', 'Kulim', 'Kedah', '09600', 'Malaysia']",09600
2020,28/11,28/11/2020,Kedah,KULIM,Taman Sang Kancil,"Taman Sang Kancil, KULIM, Kedah",1,5.4249355,100.5360469,POINT (100.5360469 5.4249355),"Taman Sang Kancil, Lunas, Kulim, Kedah, 09600, Malaysia","['Taman Sang Kancil', 'Lunas', 'Kulim', 'Kedah', '09600', 'Malaysia']",09600
2020,28/11,28/11/2020,Kedah,KULIM,Hospital Kulim,"Hospital Kulim, KULIM, Kedah",1,5.390833,100.573688,POINT (100.57368797422478 5.390833),"Hospital Kulim, Lebuh Hi-Tech, Kulim Perdana, Pihak Berkuasa Tempatan Taman Perindustran Hi-tech Kulim, Kulim, Kedah, 09090, Malaysia","['Hospital Kulim', 'Lebuh Hi-Tech', 'Kulim Perdana', 'Pihak Berkuasa Tempatan Taman Perindustran Hi-tech Kulim', 'Kulim', 'Kedah', '09090', 'Malaysia']",09090
2020,28/11,28/11/2020,Kedah,KULIM,Taman Seri Kulim,"Taman Seri Kulim, KULIM, Kedah",1,5.3657018,100.5298504,POINT (100.5298504 5.3657018),"Jalan Perdagangan, Taman Petaling, Kulim, Kedah, 09000, Malaysia","['Jalan Perdagangan', 'Taman Petaling', 'Kulim', 'Kedah', '09000', 'Malaysia']",09000
2020,28/11,28/11/2020,Kedah,KULIM,Taman Berlian,"Taman Berlian, KULIM, Kedah",1,5.3572342,100.5438888,POINT (100.5438888 5.3572342),"Lorong Berlian 3, Taman Berlian, Kulim, Kedah, 14020, Malaysia","['Lorong Berlian 3', 'Taman Berlian', 'Kulim', 'Kedah', '14020', 'Malaysia']",14020
2020,12-Dec,12/12/2020,Kedah,KUALA MUDA,Taman Sutera Idaman,"Taman Sutera Idaman, KUALA MUDA, Kedah",1,5.63572955,100.5345149,POINT (100.53451491866542 5.635729550000001),"Taman Sutera Idaman, Bandar Mutiara, Sungai Petani, Kuala Muda, Kedah, 08000, Malaysia","['Taman Sutera Idaman', 'Bandar Mutiara', 'Sungai Petani', 'Kuala Muda', 'Kedah', '08000', 'Malaysia']",08000
2020,12-Dec,12/12/2020,Kedah,KUALA MUDA,Kg Haji Wahab,"Kg Haji Wahab, KUALA MUDA, Kedah",1,5.6052686,100.4663408,POINT (100.4663408 5.6052686),"Taman Desa Meranti, Kampung Padang Temusu, Sungai Petani, Kuala Muda, Kedah, 08000, Malaysia","['Taman Desa Meranti', 'Kampung Padang Temusu', 'Sungai Petani', 'Kuala Muda', 'Kedah', '08000', 'Malaysia']",08000
2020,12-Dec,12/12/2020,Kedah,KUALA MUDA,Taman Kenari,"Taman Kenari, KUALA MUDA, Kedah",1,5.6408381,100.5041917,POINT (100.5041917 5.6408381),"Taman Kenari Jaya, Sungai Petani, Kuala Muda, Kedah, 08000, Malaysia","['Taman Kenari Jaya', 'Sungai Petani', 'Kuala Muda', 'Kedah', '08000', 'Malaysia']",08000
2020,12-Dec,12/12/2020,Kedah,KUALA MUDA,Taman Seruling,"Taman Seruling, KUALA MUDA, Kedah",1,5.64044985,100.5151963,POINT (100.515196316422 5.6404498499999995),"Taman Seruling, Sungai Petani, Kuala Muda, Kedah, 08000, Malaysia","['Taman Seruling', 'Sungai Petani', 'Kuala Muda', 'Kedah', '08000', 'Malaysia']",08000
2020,12-Dec,12/12/2020,Kedah,YAN,Taman Desa Aman 1,"Taman Desa Aman 1, YAN, Kedah",1,5.8561437,100.4671866,POINT (100.4671866 5.8561437),"Taman Desa Aman, Kampung Sungai Belida, Guar Chempedak, Yan, Kedah, 08800, Malaysia","['Taman Desa Aman', 'Kampung Sungai Belida', 'Guar Chempedak', 'Yan', 'Kedah', '08800', 'Malaysia']",08800
2020,12-Dec,12/12/2020,Kedah,BALING,Kg. Padang Che Mas,"Kg. Padang Che Mas, BALING, Kedah",1,5.6816209,100.8943171,POINT (100.8943171 5.6816209),"Kampung Padang Che Mas, Baling, Kedah, 09100, Malaysia","['Kampung Padang Che Mas', 'Baling', 'Kedah', '09100', 'Malaysia']",09100
2020,18/12,18/12/2020,Kedah,BALING,Kg Batu 60,"Kg Batu 60, BALING, Kedah",1,5.5882775,100.7400262,POINT (100.7400262 5.5882775),"Kampung Batu 7, Baling, Kedah, 09310, Malaysia","['Kampung Batu 7', 'Baling', 'Kedah', '09310', 'Malaysia']",09310
2020,18/12,18/12/2020,Kedah,BALING,Kg Chenerai,"Kg Chenerai, BALING, Kedah",1,5.6345427,100.8178532,POINT (100.8178532 5.6345427),"Jalan Sungai Petani - Baling, Kampung Chenerai, Kuala Pegang, Baling, Kedah, 09200, Malaysia","['Jalan Sungai Petani - Baling', 'Kampung Chenerai', 'Kuala Pegang', 'Baling', 'Kedah', '09200', 'Malaysia']",09200
2020,20/12,20/12/2020,Kedah,KUALA MUDA,Kg Haji Wahab,"Kg Haji Wahab, KUALA MUDA, Kedah",1,5.6052686,100.4663408,POINT (100.4663408 5.6052686),"Taman Desa Meranti, Kampung Padang Temusu, Sungai Petani, Kuala Muda, Kedah, 08000, Malaysia","['Taman Desa Meranti', 'Kampung Padang Temusu', 'Sungai Petani', 'Kuala Muda', 'Kedah', '08000', 'Malaysia']",08000
2020,26/12,26/12/2020,Kedah,BALING,Kampung Baru,"Kampung Baru, BALING, Kedah",1,5.6914911,100.8749628,POINT (100.8749628 5.6914911),"Kampung Baru, Kampung Becah Tok Bulan, Baling, Kedah, 09200, Malaysia","['Kampung Baru', 'Kampung Becah Tok Bulan', 'Baling', 'Kedah', '09200', 'Malaysia']",09200
2020,26/12,26/12/2020,Kedah,BALING,Kampung Chenerai,"Kampung Chenerai, BALING, Kedah",1,5.6345427,100.8178532,POINT (100.8178532 5.6345427),"Jalan Sungai Petani - Baling, Kampung Chenerai, Kuala Pegang, Baling, Kedah, 09200, Malaysia","['Jalan Sungai Petani - Baling', 'Kampung Chenerai', 'Kuala Pegang', 'Baling', 'Kedah', '09200', 'Malaysia']",09200
2020,24/11,24/11/2020,Kelantan,PASIR PUTEH,Kg. Kamil,"Kg. Kamil, PASIR PUTEH, Kelantan",1,5.8406571,102.3963162,POINT (102.3963162 5.8406571),"Jalan Sekolah Kamil, Pasir Puteh, ڤاسير ڤوتيه / Pasir Puteh, Kelantan, 16800, Malaysia","['Jalan Sekolah Kamil', 'Pasir Puteh', 'ڤاسير ڤوتيه / Pasir Puteh', 'Kelantan', '16800', 'Malaysia']",16800
2020,12-Jan,1/12/2020,Kelantan,PASIR MAS,Kg. Baru,"Kg. Baru, PASIR MAS, Kelantan",1,6.0997872,102.2123522,POINT (102.21235218399477 6.0997872),"Tanah Perkuburan Islam Kg Kutan Tengah, 3, Kampung Kutan, Pasir Pekan, Wakaf Bharu, Tumpat, Kelantan, 16250, Malaysia","['Tanah Perkuburan Islam Kg Kutan Tengah', '3', 'Kampung Kutan', 'Pasir Pekan', 'Wakaf Bharu', 'Tumpat', 'Kelantan', '16250', 'Malaysia']",16250
2020,12-Mar,3/12/2020,Kelantan,KOTA BHARU,Kg. Tiong,"Kg. Tiong, KOTA BHARU, Kelantan",1,6.0981861,102.2328216,POINT (102.2328216 6.0981861),"Jalan Tiong, Taman Guru, Kota Bharu, Kelantan, 15150, Malaysia","['Jalan Tiong', 'Taman Guru', 'Kota Bharu', 'Kelantan', '15150', 'Malaysia']",15150
2020,17/12,17/12/2020,Kelantan,MACHANG,Kg. Sungai Mas,"Kg. Sungai Mas, MACHANG, Kelantan",1,5.7590946,102.2571265,POINT (102.2571265 5.7590946),"Jalan Sungai Mas 1, ماچڠ / Machang, Kelantan, 18500, Malaysia","['Jalan Sungai Mas 1', 'ماچڠ / Machang', 'Kelantan', '18500', 'Malaysia']",18500
2020,17/12,17/12/2020,Kelantan,MACHANG,Kg. Muka Bukit,"Kg. Muka Bukit, MACHANG, Kelantan",1,5.7586068,102.3066348,POINT (102.3066348 5.7586068),"Jalan Pasir Putih – Machang – Jeli, Kampung Muka Bukit, Banggol Judah, ماچڠ / Machang, Kelantan, 18500, Malaysia","['Jalan Pasir Putih – Machang – Jeli', 'Kampung Muka Bukit', 'Banggol Judah', 'ماچڠ / Machang', 'Kelantan', '18500', 'Malaysia']",18500
2020,17/12,17/12/2020,Kelantan,MACHANG,Kg. Pulai Chondong,"Kg. Pulai Chondong, MACHANG, Kelantan",1,5.869167,102.186389,POINT (102.186389 5.869167),"Kubur Kg. Mata Ayer., D15, Pulai Chondong, ماچڠ / Machang, Kelantan, 17060, Malaysia","['Kubur Kg. Mata Ayer.', 'D15', 'Pulai Chondong', 'ماچڠ / Machang', 'Kelantan', '17060', 'Malaysia']",17060
2020,12-May,5/12/2020,Kelantan,PASIR MAS,Kg. Baru,"Kg. Baru, PASIR MAS, Kelantan",1,6.0997872,102.2123522,POINT (102.21235218399477 6.0997872),"Tanah Perkuburan Islam Kg Kutan Tengah, 3, Kampung Kutan, Pasir Pekan, Wakaf Bharu, Tumpat, Kelantan, 16250, Malaysia","['Tanah Perkuburan Islam Kg Kutan Tengah', '3', 'Kampung Kutan', 'Pasir Pekan', 'Wakaf Bharu', 'Tumpat', 'Kelantan', '16250', 'Malaysia']",16250
2020,19/12,19/12/2020,Kelantan,PASIR MAS,Kg.Baru,"Kg.Baru, PASIR MAS, Kelantan",1,6.0997872,102.2123522,POINT (102.21235218399477 6.0997872),"Tanah Perkuburan Islam Kg Kutan Tengah, 3, Kampung Kutan, Pasir Pekan, Wakaf Bharu, Tumpat, Kelantan, 16250, Malaysia","['Tanah Perkuburan Islam Kg Kutan Tengah', '3', 'Kampung Kutan', 'Pasir Pekan', 'Wakaf Bharu', 'Tumpat', 'Kelantan', '16250', 'Malaysia']",16250
2020,19/12,19/12/2020,Kelantan,PASIR MAS,Bandar Baru Pasir Mas,"Bandar Baru Pasir Mas, PASIR MAS, Kelantan",1,6.0088966,102.0956485,POINT (102.0956485 6.0088966),"Bandar Baru Pasir Mas, Pasir Mas, Kelantan, 17070, Malaysia","['Bandar Baru Pasir Mas', 'Pasir Mas', 'Kelantan', '17070', 'Malaysia']",17070
2020,14/2,14/2/2020,Kuala Lumpur,Kuala Lumpur,Kg. Sg. Penchala,"Kg. Sg. Penchala, Kuala Lumpur, Kuala Lumpur",1,3.1599359,101.6184601,POINT (101.6184601 3.1599359),"Kg Sg Penchala (3), Jalan Sungai Penchala 2, Pinggiran TTDI, Kuala Lumpur, 47820, Malaysia","['Kg Sg Penchala (3)', 'Jalan Sungai Penchala 2', 'Pinggiran TTDI', 'Kuala Lumpur', '47820', 'Malaysia']",47820
2020,29/4,29/4/2020,Kuala Lumpur,Kuala Lumpur,Hospital Pantai Cheras,"Hospital Pantai Cheras, Kuala Lumpur, Kuala Lumpur",1,3.102712,101.7408473,POINT (101.74084730096943 3.102712),"Hospital Pantai Cheras, Jalan Ketumbar, Taman Cheras, Cheras, Kuala Lumpur, 56100, Malaysia","['Hospital Pantai Cheras', 'Jalan Ketumbar', 'Taman Cheras', 'Cheras', 'Kuala Lumpur', '56100', 'Malaysia']",56100
2020,18/7,18/7/2020,Kuala Lumpur,Kuala Lumpur,"PPR Beringin, Jinjang","PPR Beringin, Jinjang, Kuala Lumpur, Kuala Lumpur",1,3.2174717,101.6624306,POINT (101.6624306 3.2174717),"PPR Beringin, Jalan Jinjang Permai 8, Kampung Baru Jinjang Utara, Jinjang, Kuala Lumpur, 52000, Malaysia","['PPR Beringin', 'Jalan Jinjang Permai 8', 'Kampung Baru Jinjang Utara', 'Jinjang', 'Kuala Lumpur', '52000', 'Malaysia']",52000
2020,18/7,18/7/2020,Kuala Lumpur,Kuala Lumpur,Jalan Kuching,"Jalan Kuching, Kuala Lumpur, Kuala Lumpur",1,3.1782339,101.6760861,POINT (101.6760861 3.1782339),"Jalan Kuching, Taman Million, Kampung Kasipillay, Kuala Lumpur, 50480, Malaysia","['Jalan Kuching', 'Taman Million', 'Kampung Kasipillay', 'Kuala Lumpur', '50480', 'Malaysia']",50480
2020,18/7,18/7/2020,Kuala Lumpur,Kuala Lumpur,Lebuh Ampang,"Lebuh Ampang, Kuala Lumpur, Kuala Lumpur",1,3.1489596,101.6972221,POINT (101.6972221 3.1489596),"BSN Lebuh Ampang, Leboh Ampang, Bukit Bintang, Kuala Lumpur, 50050, Malaysia","['BSN Lebuh Ampang', 'Leboh Ampang', 'Bukit Bintang', 'Kuala Lumpur', '50050', 'Malaysia']",50050
2020,31/7,31/7/2020,Kuala Lumpur,Kuala Lumpur,"Jln Raja Ali, Kg Baru","Jln Raja Ali, Kg Baru, Kuala Lumpur, Kuala Lumpur",1,3.1610288,101.7039285,POINT (101.7039285 3.1610288),"10, Jalan Raja Ali, Kampung Periuk, Kampong Bharu, Kuala Lumpur, 50300, Malaysia","['10', 'Jalan Raja Ali', 'Kampung Periuk', 'Kampong Bharu', 'Kuala Lumpur', '50300', 'Malaysia']",50300
2020,31/7,31/7/2020,Kuala Lumpur,Kuala Lumpur,"Kg Periuk, Kg Baru","Kg Periuk, Kg Baru, Kuala Lumpur, Kuala Lumpur",1,3.16201435,101.7024384,POINT (101.70243835101479 3.1620143499999998),"SK Pendidikan Khas Kg Baharu, Jalan Raja Abdullah, Kampung Periuk, Kampong Bharu, Kuala Lumpur, 50300, Malaysia","['SK Pendidikan Khas Kg Baharu', 'Jalan Raja Abdullah', 'Kampung Periuk', 'Kampong Bharu', 'Kuala Lumpur', '50300', 'Malaysia']",50300
2020,31/7,31/7/2020,Kuala Lumpur,Kuala Lumpur,Jln Batu Bata,"Jln Batu Bata, Kuala Lumpur, Kuala Lumpur",1,3.17138,101.6943124,POINT (101.6943124 3.17138),"361-D, Jalan Larut, Chow Kit, Sentul, Kuala Lumpur, 50586, Malaysia","['361-D', 'Jalan Larut', 'Chow Kit', 'Sentul', 'Kuala Lumpur', '50586', 'Malaysia']",50586
2020,31/7,31/7/2020,Kuala Lumpur,Kuala Lumpur,"Kg Chubadak Tambahan, Sentul","Kg Chubadak Tambahan, Sentul, Kuala Lumpur, Kuala Lumpur",1,3.199894,101.6928151,POINT (101.6928151 3.199894),"Kg Chubadak Tambahan, Jalan Kampung Bandar Dalam, Taman Kosmo Jaya, Kampung Chubadak Hulu, Kuala Lumpur, 51100, Malaysia","['Kg Chubadak Tambahan', 'Jalan Kampung Bandar Dalam', 'Taman Kosmo Jaya', 'Kampung Chubadak Hulu', 'Kuala Lumpur', '51100', 'Malaysia']",51100
2020,9-Feb,2/9/2020,Kuala Lumpur,Kuala Lumpur,Hospital Pantai Cheras,"Hospital Pantai Cheras, Kuala Lumpur, Kuala Lumpur",1,3.102712,101.7408473,POINT (101.74084730096943 3.102712),"Hospital Pantai Cheras, Jalan Ketumbar, Taman Cheras, Cheras, Kuala Lumpur, 56100, Malaysia","['Hospital Pantai Cheras', 'Jalan Ketumbar', 'Taman Cheras', 'Cheras', 'Kuala Lumpur', '56100', 'Malaysia']",56100
2020,9-Feb,2/9/2020,Kuala Lumpur,Kuala Lumpur,"Jalan 9, Kg Cheras Baru","Jalan 9, Kg Cheras Baru, Kuala Lumpur, Kuala Lumpur",1,3.1049132,101.7513812,POINT (101.7513812 3.1049132),"Jalan 9, Taman Cheras, Cheras, Kuala Lumpur, 56100, Malaysia","['Jalan 9', 'Taman Cheras', 'Cheras', 'Kuala Lumpur', '56100', 'Malaysia']",56100
2020,9-Oct,10/9/2020,Kuala Lumpur,Kuala Lumpur,Jln Tun H S Lee,"Jln Tun H S Lee, Kuala Lumpur, Kuala Lumpur",1,3.1402101,101.6966326,POINT (101.6966326 3.1402101),"Jalan Tun H.S. Lee, Bukit Bintang, Kuala Lumpur, 50000, Malaysia","['Jalan Tun H.S. Lee', 'Bukit Bintang', 'Kuala Lumpur', '50000', 'Malaysia']",50000
2020,9-Oct,10/9/2020,Kuala Lumpur,Kuala Lumpur,Jln Raja Chulan,"Jln Raja Chulan, Kuala Lumpur, Kuala Lumpur",1,3.1505965,101.7064066,POINT (101.7064066 3.1505965),"Bukit Bintang, Kuala Lumpur, 50250, Malaysia","['Bukit Bintang', 'Kuala Lumpur', '50250', 'Malaysia']",50250
2020,9-Oct,10/9/2020,Kuala Lumpur,Kuala Lumpur,"Kg Periuk, Kg Baru","Kg Periuk, Kg Baru, Kuala Lumpur, Kuala Lumpur",1,3.16201435,101.7024384,POINT (101.70243835101479 3.1620143499999998),"SK Pendidikan Khas Kg Baharu, Jalan Raja Abdullah, Kampung Periuk, Kampong Bharu, Kuala Lumpur, 50300, Malaysia","['SK Pendidikan Khas Kg Baharu', 'Jalan Raja Abdullah', 'Kampung Periuk', 'Kampong Bharu', 'Kuala Lumpur', '50300', 'Malaysia']",50300
2020,9-Oct,10/9/2020,Kuala Lumpur,Kuala Lumpur,"Jln Hassan Salleh, Kg Baru","Jln Hassan Salleh, Kg Baru, Kuala Lumpur, Kuala Lumpur",1,3.1615624,101.7055379,POINT (101.7055379 3.1615624),"B, Jalan Hj Hassan Salleh, Kampung Periuk, Kampong Bharu, Kuala Lumpur, 50300, Malaysia","['B', 'Jalan Hj Hassan Salleh', 'Kampung Periuk', 'Kampong Bharu', 'Kuala Lumpur', '50300', 'Malaysia']",50300
2020,9-Oct,10/9/2020,Kuala Lumpur,Kuala Lumpur,Jalan Batu Bata,"Jalan Batu Bata, Kuala Lumpur, Kuala Lumpur",1,3.17138,101.6943124,POINT (101.6943124 3.17138),"361-D, Jalan Larut, Chow Kit, Sentul, Kuala Lumpur, 50586, Malaysia","['361-D', 'Jalan Larut', 'Chow Kit', 'Sentul', 'Kuala Lumpur', '50586', 'Malaysia']",50586
2020,9-Oct,10/9/2020,Kuala Lumpur,Kuala Lumpur,Jalan Larut,"Jalan Larut, Kuala Lumpur, Kuala Lumpur",1,3.17138,101.6943124,POINT (101.6943124 3.17138),"361-D, Jalan Larut, Chow Kit, Sentul, Kuala Lumpur, 50586, Malaysia","['361-D', 'Jalan Larut', 'Chow Kit', 'Sentul', 'Kuala Lumpur', '50586', 'Malaysia']",50586
2020,9-Oct,10/9/2020,Kuala Lumpur,Kuala Lumpur,Jalan Sentul Manis,"Jalan Sentul Manis, Kuala Lumpur, Kuala Lumpur",1,3.1741362,101.6936633,POINT (101.6936633 3.1741362),"Jalan Sentul Manis, Sentul, Kuala Lumpur, 50586, Malaysia","['Jalan Sentul Manis', 'Sentul', 'Kuala Lumpur', '50586', 'Malaysia']",50586
2020,9-Oct,10/9/2020,Kuala Lumpur,Kuala Lumpur,Jalan Sultan Azlan Shah,"Jalan Sultan Azlan Shah, Kuala Lumpur, Kuala Lumpur",1,3.1830947,101.6809039,POINT (101.6809039 3.1830947),"Jalan Murai 1, Taman Million, Kampung Kasipillay, Kuala Lumpur, 51000, Malaysia","['Jalan Murai 1', 'Taman Million', 'Kampung Kasipillay', 'Kuala Lumpur', '51000', 'Malaysia']",51000
2020,9-Oct,10/9/2020,Kuala Lumpur,Kuala Lumpur,Sekolah Rendah Agama Tengku Ampuan Jemaah,"Sekolah Rendah Agama Tengku Ampuan Jemaah, Kuala Lumpur, Kuala Lumpur",1,3.16219635,101.7000252,POINT (101.70002522998152 3.1621963500000003),"SRA Tengku Ampuan Jemaah, Kampong Bharu, Kuala Lumpur, 50300, Malaysia","['SRA Tengku Ampuan Jemaah', 'Kampong Bharu', 'Kuala Lumpur', '50300', 'Malaysia']",50300
2020,9-Oct,10/9/2020,Kuala Lumpur,Kuala Lumpur,Jalan Dang Wangi,"Jalan Dang Wangi, Kuala Lumpur, Kuala Lumpur",1,3.1554992,101.7011338,POINT (101.7011338 3.1554992),"Wisma TKT, Jalan Dang Wangi, Bukit Bintang, Kuala Lumpur, 50100, Malaysia","['Wisma TKT', 'Jalan Dang Wangi', 'Bukit Bintang', 'Kuala Lumpur', '50100', 'Malaysia']",50100
2020,9-Oct,10/9/2020,Kuala Lumpur,Kuala Lumpur,Jalan Ampang,"Jalan Ampang, Kuala Lumpur, Kuala Lumpur",1,3.1604253,101.7344914,POINT (101.7344914 3.1604253),"Jalan Ampang Tengah, Ampang Hilir, Kuala Lumpur, 50538, Malaysia","['Jalan Ampang Tengah', 'Ampang Hilir', 'Kuala Lumpur', '50538', 'Malaysia']",50538
2020,23/9,23/9/2020,Kuala Lumpur,Kuala Lumpur,"Jalan Union, Sentul","Jalan Union, Sentul, Kuala Lumpur, Kuala Lumpur",1,3.1783718,101.6919923,POINT (101.6919923 3.1783718),"Jalan Union, Sentul, Kuala Lumpur, 51000, Malaysia","['Jalan Union', 'Sentul', 'Kuala Lumpur', '51000', 'Malaysia']",51000
2020,15/11,15/11/2020,Kuala Lumpur,Kuala Lumpur,"Lorong Delapan, Kampung Pandan","Lorong Delapan, Kampung Pandan, Kuala Lumpur, Kuala Lumpur",1,3.1425231,101.73729,POINT (101.73729 3.1425231),"Lorong Delapan, Taman Maluri, Kampung Pandan, Kuala Lumpur, 50600, Malaysia","['Lorong Delapan', 'Taman Maluri', 'Kampung Pandan', 'Kuala Lumpur', '50600', 'Malaysia']",50600
2020,17/11,17/11/2020,Kuala Lumpur,Kuala Lumpur,Segambut Bahagia,"Segambut Bahagia, Kuala Lumpur, Kuala Lumpur",1,3.1857313,101.6581878,POINT (101.6581878 3.1857313),"Kg Segambut Bahagia (Barat), Jalan Segambut, Segambut, Kuala Lumpur, 51200, Malaysia","['Kg Segambut Bahagia (Barat)', 'Jalan Segambut', 'Segambut', 'Kuala Lumpur', '51200', 'Malaysia']",51200
2020,17/11,17/11/2020,Kuala Lumpur,Kuala Lumpur,Jalan Segambut,"Jalan Segambut, Kuala Lumpur, Kuala Lumpur",1,3.183715,101.6733962,POINT (101.6733962 3.183715),"Tan Chong Motor Assemblies Sdn Bhd, Jalan Segambut, Segambut, Kuala Lumpur, 51200, Malaysia","['Tan Chong Motor Assemblies Sdn Bhd', 'Jalan Segambut', 'Segambut', 'Kuala Lumpur', '51200', 'Malaysia']",51200
2020,17/11,17/11/2020,Kuala Lumpur,Kuala Lumpur,Bukit Setiawangsa,"Bukit Setiawangsa, Kuala Lumpur, Kuala Lumpur",1,3.1913833,101.743267,POINT (101.74326695785015 3.1913833),"Jalan Wangsamas, Bukit Wangsamas, Setiawangsa, Kuala Lumpur, 54200, Malaysia","['Jalan Wangsamas', 'Bukit Wangsamas', 'Setiawangsa', 'Kuala Lumpur', '54200', 'Malaysia']",54200
2020,17/11,17/11/2020,Kuala Lumpur,Kuala Lumpur,Jalan Dutamas Raya,"Jalan Dutamas Raya, Kuala Lumpur, Kuala Lumpur",1,3.1862742,101.6608674,POINT (101.6608674 3.1862742),"Jalan Dutamas Raya, Segambut, Kuala Lumpur, 51200, Malaysia","['Jalan Dutamas Raya', 'Segambut', 'Kuala Lumpur', '51200', 'Malaysia']",51200
2020,17/11,17/11/2020,Kuala Lumpur,Kuala Lumpur,Jalan Bukit Keramat,"Jalan Bukit Keramat, Kuala Lumpur, Kuala Lumpur",1,3.1687404,101.7275479,POINT (101.7275479 3.1687404),"Jalan Bukit Keramat, Kampung Datuk Keramat, Kuala Lumpur, 54000, Malaysia","['Jalan Bukit Keramat', 'Kampung Datuk Keramat', 'Kuala Lumpur', '54000', 'Malaysia']",54000
2020,17/11,17/11/2020,Kuala Lumpur,Kuala Lumpur,Kg. Datuk Keramat,"Kg. Datuk Keramat, Kuala Lumpur, Kuala Lumpur",1,3.1664004,101.7191516,POINT (101.7191516 3.1664004),"Jalan Datuk Keramat, Kampung Datuk Keramat, Kuala Lumpur, 54000, Malaysia","['Jalan Datuk Keramat', 'Kampung Datuk Keramat', 'Kuala Lumpur', '54000', 'Malaysia']",54000
2020,17/11,17/11/2020,Kuala Lumpur,Kuala Lumpur,Jalan Kuching,"Jalan Kuching, Kuala Lumpur, Kuala Lumpur",1,3.1782339,101.6760861,POINT (101.6760861 3.1782339),"Jalan Kuching, Taman Million, Kampung Kasipillay, Kuala Lumpur, 50480, Malaysia","['Jalan Kuching', 'Taman Million', 'Kampung Kasipillay', 'Kuala Lumpur', '50480', 'Malaysia']",50480
2020,17/11,17/11/2020,Kuala Lumpur,Kuala Lumpur,Jalan Duta,"Jalan Duta, Kuala Lumpur, Kuala Lumpur",1,3.169956,101.6717024,POINT (101.6717024 3.169956),"Stadium Hoki, Jalan Tuanku Abdul Halim, Duta, Taman Duta, Kuala Lumpur, 50480, Malaysia","['Stadium Hoki', 'Jalan Tuanku Abdul Halim', 'Duta', 'Taman Duta', 'Kuala Lumpur', '50480', 'Malaysia']",50480
2020,17/11,17/11/2020,Kuala Lumpur,Kuala Lumpur,Jalan Raja Ali – Kg. Baru,"Jalan Raja Ali – Kg. Baru, Kuala Lumpur, Kuala Lumpur",1,3.1610288,101.7039285,POINT (101.7039285 3.1610288),"10, Jalan Raja Ali, Kampung Periuk, Kampong Bharu, Kuala Lumpur, 50300, Malaysia","['10', 'Jalan Raja Ali', 'Kampung Periuk', 'Kampong Bharu', 'Kuala Lumpur', '50300', 'Malaysia']",50300
2020,17/11,17/11/2020,Kuala Lumpur,Kuala Lumpur,Jalan Raja Mahadi – Kg. Baru,"Jalan Raja Mahadi – Kg. Baru, Kuala Lumpur, Kuala Lumpur",1,3.1603531,101.703012,POINT (101.703012 3.1603531),"Warong Che Senah Streetfood, Jalan Raja Mahadi, Kampung Periuk, Kampong Bharu, Kuala Lumpur, 50300, Malaysia","['Warong Che Senah Streetfood', 'Jalan Raja Mahadi', 'Kampung Periuk', 'Kampong Bharu', 'Kuala Lumpur', '50300', 'Malaysia']",50300
